year,imdb,title,test,clean_test,binary,budget,domgross,intgross,code,budget_2013,domgross_2013,intgross_2013,period_code,decade_code,imdb_id,plot,rated,response,language,country,writer,metascore,imdb_rating,director,released,actors,genre,awards,runtime,type,poster,imdb_votes,error
1997,tt0119081,Event Horizon,ok,ok,PASS,60000000,26673242.0,26673242.0,1997PASS,87074287,38709226.0,38709226.0,4.0,3.0,119081,A rescue crew investigates a spaceship that disappeared into a black hole and has now returned...with someone or something new on-board.,R,True,"English, Latin","UK, USA",Philip Eisner,35.0,6.7,Paul W.S. Anderson,15 Aug 1997,"Laurence Fishburne, Sam Neill, Kathleen Quinlan, Joely Richardson","Horror, Sci-Fi",1 win & 1 nomination.,96 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYxNzY0MjczNV5BMl5BanBnXkFtZTgwOTIxNzQxMTE@._V1_SX300.jpg,"87,660",
1997,tt0119173,G.I. Jane,ok,ok,PASS,50000000,48169156.0,48169156.0,1997PASS,72561906,69904916.0,69904916.0,4.0,3.0,119173,A female Senator succeeds in enrolling a woman into Combined Reconnaissance Team training where everyone expects her to fail.,R,True,English,"USA, UK","Danielle Alexandra (story), David Twohy (screenplay), Danielle Alexandra (screenplay)",62.0,5.8,Ridley Scott,22 Aug 1997,"Demi Moore, Viggo Mortensen, Anne Bancroft, Jason Beghe","Action, Drama",1 win & 2 nominations.,125 min,movie,http://ia.media-imdb.com/images/M/MV5BMTUxNDY0ODY5MV5BMl5BanBnXkFtZTcwNjM5MzkxMQ@@._V1_SX300.jpg,"50,822",
1997,tt0119174,The Game,notalk,notalk,FAIL,50000000,48265581.0,48265581.0,1997FAIL,72561906,70044851.0,70044851.0,4.0,3.0,119174,Wealthy San Francisco financier Nicholas Van Orton gets a strange birthday present from wayward brother Conrad: a live-action game that consumes his life.,R,True,"English, Cantonese, German",USA,"John D. Brancato, Michael Ferris",61.0,7.8,David Fincher,12 Sep 1997,"Michael Douglas, Sean Penn, Deborah Kara Unger, James Rebhorn","Drama, Mystery, Thriller",1 nomination.,129 min,movie,http://ia.media-imdb.com/images/M/MV5BMTkwMDkwNDIxNl5BMl5BanBnXkFtZTgwNzg0NzQxMTE@._V1_SX300.jpg,"193,288",
1997,tt0119567,The Lost World: Jurassic Park,dubious,dubious,FAIL,75000000,229086679.0,786686679.0,1997FAIL,108842859,332459322.0,1141669701.0,4.0,3.0,119567,A research team is sent to the Jurassic Park Site B island to study the dinosaurs there while another team approaches with another agenda.,PG-13,True,"English, Spanish",USA,"Michael Crichton (novel), David Koepp (screenplay)",59.0,6.4,Steven Spielberg,23 May 1997,"Jeff Goldblum, Julianne Moore, Pete Postlethwaite, Arliss Howard","Action, Adventure, Sci-Fi",Nominated for 1 Oscar. Another 4 wins & 16 nominations.,129 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYxNjY1NjE2OV5BMl5BanBnXkFtZTYwNzE0MDc4._V1_SX300.jpg,"187,100",
1997,tt0120338,Titanic,ok,ok,PASS,200000000,658672302.0,2185672302.0,1997PASS,290247625,955890356.0,3171930973.0,4.0,3.0,120338,"A seventeen-year-old aristocrat, expecting to be married to a rich claimant by her mother, falls in love with a kind but poor artist aboard the luxurious, ill-fated R.M.S. Titanic.",PG-13,True,"English, French, German, Swedish, Italian, Russian",USA,James Cameron,74.0,7.7,James Cameron,19 Dec 1997,"Leonardo DiCaprio, Kate Winslet, Billy Zane, Kathy Bates","Drama, Romance",Won 11 Oscars. Another 86 wins & 50 nominations.,194 min,movie,http://ia.media-imdb.com/images/M/MV5BMjExNzM0NDM0N15BMl5BanBnXkFtZTcwMzkxOTUwNw@@._V1_SX300.jpg,"565,390",
1996,tt0116225,Escape from L.A.,notalk,notalk,FAIL,50000000,25426861.0,25426861.0,1996FAIL,74258246,37763082.0,37763082.0,4.0,3.0,116225,"Snake Plissken is once again called in by the United States government to recover a potential doomsday device from Los Angeles, now an autonomous island where undesirables are deported.",R,True,English,USA,"John Carpenter (characters), Nick Castle (characters), John Carpenter, Debra Hill, Kurt Russell",,5.6,John Carpenter,09 Aug 1996,"Kurt Russell, Steve Buscemi, Peter Fonda, Cliff Robertson","Action, Adventure, Sci-Fi",2 nominations.,101 min,movie,http://ia.media-imdb.com/images/M/MV5BMTc5NDYyMjQwMF5BMl5BanBnXkFtZTYwNzI2MTQ5._V1_SX300.jpg,"41,442",
1996,tt0116367,From Dusk Till Dawn,notalk,notalk,FAIL,20000000,25728961.0,25728961.0,1996FAIL,29703299,38211750.0,38211750.0,4.0,3.0,116367,"Two criminals and their hostages unknowingly seek temporary refuge in an establishment populated by vampires, with chaotic results.",R,True,"English, Spanish",USA,"Robert Kurtzman (story), Quentin Tarantino (screenplay)",52.0,7.3,Robert Rodriguez,19 Jan 1996,"George Clooney, Quentin Tarantino, Harvey Keitel, Juliette Lewis","Action, Crime, Horror",4 wins & 8 nominations.,108 min,movie,http://ia.media-imdb.com/images/M/MV5BMTUzNjI5NTUwOV5BMl5BanBnXkFtZTcwMDAyMDQyMQ@@._V1_SX300.jpg,"164,022",
1996,tt0116629,Independence Day,ok,ok,PASS,75000000,306169255.0,817400878.0,1996PASS,111387369,454711839.0,1213975115.0,4.0,3.0,116629,"The aliens are coming and their goal is to invade and destroy. Fighting superior technology, Man's best weapon is the will to survive.",PG-13,True,English,USA,"Dean Devlin, Roland Emmerich",59.0,6.9,Roland Emmerich,03 Jul 1996,"Will Smith, Bill Pullman, Jeff Goldblum, Mary McDonnell","Action, Adventure, Drama",Won 1 Oscar. Another 26 wins & 22 nominations.,145 min,movie,http://ia.media-imdb.com/images/M/MV5BMTMwODY3NzQzNF5BMl5BanBnXkFtZTcwNzUxNjc0MQ@@._V1_SX300.jpg,"326,834",
1996,tt0116996,Mars Attacks!,ok,ok,PASS,80000000,37771017.0,101371017.0,1996PASS,118813194,56096190.0,150552679.0,4.0,3.0,116996,Earth is invaded by Martians with unbeatable weapons and a cruel sense of humor.,PG-13,True,"English, French",USA,"Len Brown (trading card series), Woody Gelman (trading card series), Wally Wood (trading card series), Bob Powell (trading card series), Norman Saunders (trading card series), Jonathan Gems (screen story), Jonathan Gems (screenplay)",52.0,6.3,Tim Burton,13 Dec 1996,"Jack Nicholson, Glenn Close, Annette Bening, Pierce Brosnan","Comedy, Sci-Fi",2 wins & 14 nominations.,106 min,movie,http://ia.media-imdb.com/images/M/MV5BNzc4NzE5OTIwNV5BMl5BanBnXkFtZTcwNjk2MTEyMQ@@._V1_SX300.jpg,"137,730",
1996,tt0116277,The Fan,notalk,notalk,FAIL,55000000,18582965.0,18582965.0,1996FAIL,81684071,27598768.0,27598768.0,4.0,3.0,116277,An all star baseball player becomes the unhealthy focus of a down on his luck salesman.,R,True,"English, Spanish",USA,"Peter Abrahams (book), Phoef Sutton (screenplay)",32.0,5.8,Tony Scott,16 Aug 1996,"Robert De Niro, Wesley Snipes, Ellen Barkin, John Leguizamo","Drama, Sport, Thriller",1 win & 3 nominations.,116 min,movie,http://ia.media-imdb.com/images/M/MV5BMTgyMzQ2NzA5Nl5BMl5BanBnXkFtZTYwMTE4ODI5._V1_SX300.jpg,"32,494",
1996,tt0117500,The Rock,notalk,notalk,FAIL,75000000,134069511.0,336069511.0,1996FAIL,111387369,199115335.0,499118651.0,4.0,3.0,117500,"A mild-mannered chemist and an ex-con must lead the counterstrike when a rogue group of military men, led by a renegade general, threaten a nerve gas attack from Alcatraz against San Francisco.",R,True,English,USA,"David Weisberg (story), Douglas Cook (story), David Weisberg (screenplay), Douglas Cook (screenplay), Mark Rosner (screenplay)",59.0,7.4,Michael Bay,07 Jun 1996,"Sean Connery, Nicolas Cage, Ed Harris, John Spencer","Action, Adventure, Thriller",Nominated for 1 Oscar. Another 7 wins & 7 nominations.,136 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM3MTczOTM1OF5BMl5BanBnXkFtZTYwMjc1NDA5._V1_SX300.jpg,"214,355",
1996,tt0117951,Trainspotting,men,men,FAIL,3100000,16501785.0,24000785.0,1996FAIL,4604011,24507872.0,35645124.0,4.0,3.0,117951,"Renton, deeply immersed in the Edinburgh drug scene, tries to clean up and get out, despite the allure of the drugs and influence of friends.",R,True,English,UK,"Irvine Welsh (novel), John Hodge (screenplay)",83.0,8.2,Danny Boyle,19 Jul 1996,"Ewan McGregor, Ewen Bremner, Jonny Lee Miller, Kevin McKidd","Crime, Drama",Nominated for 1 Oscar. Another 19 wins & 15 nominations.,94 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg2MzcxNTY3NV5BMl5BanBnXkFtZTgwOTQ5NDQxMDE@._V1_SX300.jpg,"344,120",
1995,tt0112384,Apollo 13,ok-disagree,ok,PASS,65000000,172070496.0,334100000.0,1995PASS,99370665,263057839.0,510765217.0,4.0,3.0,112384,Three astronauts must devise a strategy to return to Earth safely after their spacecraft undergoes massive internal damage.,PG,True,English,USA,"Jim Lovell (book), Jeffrey Kluger (book), William Broyles Jr. (screenplay), Al Reinert (screenplay)",77.0,7.6,Ron Howard,30 Jun 1995,"Tom Hanks, Bill Paxton, Kevin Bacon, Gary Sinise","Adventure, Drama, History",Won 2 Oscars. Another 20 wins & 30 nominations.,140 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM2Njg2NjU5NF5BMl5BanBnXkFtZTYwODI5MDc4._V1_SX300.jpg,"164,684",
1995,tt0112401,Assassins,notalk,notalk,FAIL,50000000,30306268.0,83306268.0,1995FAIL,76438973,46331600.0,127356911.0,4.0,3.0,112401,"Robert Rath is a seasoned hitman who just wants out of the business with no back talk. But, as things go, it ain't so easy. A younger, peppier assassin named Bain is having a field day ...",R,True,"English, Dutch, Spanish","USA, France","Andy Wachowski (story), Lana Wachowski (story), Andy Wachowski (screenplay), Lana Wachowski (screenplay), Brian Helgeland (screenplay)",,6.2,Richard Donner,06 Oct 1995,"Sylvester Stallone, Antonio Banderas, Julianne Moore, Anatoli Davydov","Action, Thriller, Crime",1 nomination.,132 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY4OTUwMDY0Ml5BMl5BanBnXkFtZTcwMTg1NDcyMQ@@._V1_SX300.jpg,"49,364",
1995,tt0112462,Batman Forever,notalk,notalk,FAIL,100000000,184031112.0,336529144.0,1995FAIL,152877946,281342983.0,514478842.0,4.0,3.0,112462,"Batman must battle Two-Face and The Riddler with help of an amourous psychologist and a young circus acrobat who becomes his sidekick, Robin.",PG-13,True,English,"USA, UK","Bob Kane (characters), Lee Batchler (story), Janet Scott Batchler (story), Lee Batchler (screenplay), Janet Scott Batchler (screenplay), Akiva Goldsman (screenplay)",51.0,5.4,Joel Schumacher,16 Jun 1995,"Val Kilmer, Tommy Lee Jones, Jim Carrey, Nicole Kidman","Action, Adventure, Fantasy",Nominated for 3 Oscars. Another 9 wins & 17 nominations.,121 min,movie,http://ia.media-imdb.com/images/M/MV5BMjAwOTEyNjg0M15BMl5BanBnXkFtZTYwODQyMTI5._V1_SX300.jpg,"149,277",
1995,tt0112641,Casino,men-disagree,men,FAIL,52000000,42438300.0,110400000.0,1995FAIL,79496532,64878801.0,168777252.0,4.0,3.0,112641,"Greed, deception, money, power, and murder occur between two mobster best friends and a trophy wife over a gambling empire.",R,True,"English, French, Persian","USA, France","Nicholas Pileggi (book), Nicholas Pileggi (screenplay), Martin Scorsese (screenplay)",73.0,8.2,Martin Scorsese,22 Nov 1995,"Robert De Niro, Sharon Stone, Joe Pesci, James Woods","Biography, Crime, Drama",Nominated for 1 Oscar. Another 3 wins & 7 nominations.,178 min,movie,http://ia.media-imdb.com/images/M/MV5BMTMzMjkwMTk4Nl5BMl5BanBnXkFtZTYwNjYxMjk5._V1_SX300.jpg,"236,440",
1995,tt0113749,Mallrats,notalk-disagree,notalk,FAIL,6100000,2108367.0,2108367.0,1995FAIL,9325555,3223228.0,3223228.0,4.0,3.0,113749,"Both dumped by their girlfriends, two best friends seek refuge in the local mall.",R,True,English,USA,Kevin Smith,41.0,7.2,Kevin Smith,20 Oct 1995,"Shannen Doherty, Jeremy London, Jason Lee, Claire Forlani","Comedy, Romance",,94 min,movie,http://ia.media-imdb.com/images/M/MV5BMTE5OTkxOTI1Ml5BMl5BanBnXkFtZTcwNjk2MTEzMQ@@._V1_SX300.jpg,"82,836",
1995,tt0113855,Mortal Kombat,notalk,notalk,FAIL,20000000,70433227.0,122133227.0,1995FAIL,30575589,107676871.0,186714768.0,4.0,3.0,113855,Three unknowing martial artists are summoned to a mysterious island to compete in a tournament whose outcome will decide the fate of the world.,PG-13,True,English,USA,"Ed Boon (video games), John Tobias (video games), Kevin Droney",58.0,5.8,Paul W.S. Anderson,18 Aug 1995,"Christopher Lambert, Robin Shou, Linden Ashby, Cary-Hiroyuki Tagawa","Action, Adventure, Fantasy",1 win & 2 nominations.,101 min,movie,http://ia.media-imdb.com/images/M/MV5BMjMyMTkwNzcxNF5BMl5BanBnXkFtZTgwOTMxNzYxMTE@._V1_SX300.jpg,"65,242",
1995,tt0114369,Se7en,notalk,notalk,FAIL,30000000,100125643.0,328125643.0,1995FAIL,45863384,153070026.0,501631742.0,4.0,3.0,114369,"Two detectives, a rookie and a veteran, hunt a serial killer who uses the seven deadly sins as his modus operandi.",R,True,English,USA,Andrew Kevin Walker,65.0,8.7,David Fincher,22 Sep 1995,"Morgan Freeman, Andrew Kevin Walker, Daniel Zacapa, Brad Pitt","Crime, Mystery, Thriller",Nominated for 1 Oscar. Another 25 wins & 18 nominations.,127 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQwNTU3MTE4NF5BMl5BanBnXkFtZTcwOTgxNDM2Mg@@._V1_SX300.jpg,"684,731",
1995,tt0112579,The Bridges of Madison County,ok,ok,PASS,22000000,71516617.0,175516617.0,1995PASS,33633148,109333135.0,268326198.0,4.0,3.0,112579,"Photographer Robert Kincaid wanders into the life of housewife Francesca Johnson, for four days in the 1960s.",PG-13,True,English,USA,"Richard LaGravenese (screenplay), Robert James Waller (novel)",66.0,7.5,Clint Eastwood,02 Jun 1995,"Clint Eastwood, Meryl Streep, Annie Corley, Victor Slezak","Drama, Romance",Nominated for 1 Oscar. Another 7 wins & 10 nominations.,135 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI0MDkxMzA2NF5BMl5BanBnXkFtZTYwNjIxMDI5._V1_SX300.jpg,"43,393",
1995,tt0114214,The Quick and the Dead,notalk-disagree,notalk,FAIL,32000000,18552460.0,18552460.0,1995FAIL,48920943,28362620.0,28362620.0,4.0,3.0,114214,Lady avenger returns to western town owned by a ruthless gunslinger hosting an elimination tournament.,R,True,"English, Spanish","USA, Japan",Simon Moore,49.0,6.4,Sam Raimi,10 Feb 1995,"Sharon Stone, Gene Hackman, Russell Crowe, Leonardo DiCaprio","Action, Thriller, Western",1 nomination.,107 min,movie,http://ia.media-imdb.com/images/M/MV5BMTcxNTA4MjQ4NF5BMl5BanBnXkFtZTcwMzM2OTkxMQ@@._V1_SX300.jpg,"56,417",
1994,tt0109445,Clerks.,notalk,notalk,FAIL,27000,3073428.0,3894240.0,1994FAIL,42435,4830398.0,6120440.0,5.0,3.0,109445,"A day in the lives of two convenience clerks named Dante and Randal as they annoy customers, discuss movies, and play hockey on the store roof.",R,True,English,USA,Kevin Smith,70.0,7.9,Kevin Smith,04 Nov 1994,"Brian O'Halloran, Jeff Anderson, Marilyn Ghigliotti, Lisa Spoonhauer",Comedy,4 wins & 6 nominations.,92 min,movie,http://ia.media-imdb.com/images/M/MV5BMTg3MTkyMzA0NF5BMl5BanBnXkFtZTgwNTg0NDI1MDE@._V1_SX300.jpg,"152,241",
1994,tt0109707,Ed Wood,ok,ok,PASS,18000000,5828466.0,5828466.0,1994PASS,28289965,9160394.0,9160394.0,5.0,3.0,109707,The mostly true story of the legendary director of awful movies and his strange group of friends and actors.,R,True,English,USA,"Rudolph Grey (book), Scott Alexander, Larry Karaszewski",70.0,7.9,Tim Burton,28 Sep 1994,"Johnny Depp, Martin Landau, Sarah Jessica Parker, Patricia Arquette","Biography, Comedy, Drama",Won 2 Oscars. Another 23 wins & 13 nominations.,127 min,movie,http://ia.media-imdb.com/images/M/MV5BMjAzODM1MDMxN15BMl5BanBnXkFtZTgwOTgwNTc2MDE@._V1_SX300.jpg,"122,901",
1994,tt0109830,Forrest Gump,notalk-disagree,notalk,FAIL,55000000,329694499.0,679400525.0,1994FAIL,86441558,518169206.0,1067789822.0,5.0,3.0,109830,"Forrest Gump, while not intelligent, has accidentally been present at many historic moments, but his true love, Jenny Curran, eludes him.",PG-13,True,English,USA,"Winston Groom (novel), Eric Roth (screenplay)",82.0,8.8,Robert Zemeckis,06 Jul 1994,"Tom Hanks, Rebecca Williams, Sally Field, Michael Conner Humphreys","Drama, Romance",Won 6 Oscars. Another 38 wins & 46 nominations.,142 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQwMTA5MzI1MF5BMl5BanBnXkFtZTcwMzY5Mzg3OA@@._V1_SX300.jpg,"793,553",
1994,tt0111282,Stargate,notalk,notalk,FAIL,55000000,71565669.0,196565669.0,1994FAIL,86441558,112477236.0,308935323.0,5.0,3.0,111282,"An interstellar teleportation device, found in Egypt, leads to a planet with humans resembling ancient Egyptians who worship the god Ra.",PG-13,True,"English, Norwegian, Swedish","France, USA","Dean Devlin, Roland Emmerich",42.0,7.0,Roland Emmerich,28 Oct 1994,"Kurt Russell, James Spader, Jaye Davidson, Viveca Lindfors","Action, Adventure, Sci-Fi",6 wins & 5 nominations.,121 min,movie,http://ia.media-imdb.com/images/M/MV5BMTk4ODQ1MTk5M15BMl5BanBnXkFtZTgwMjA2Mzk5MDE@._V1_SX300.jpg,"121,754",
1994,tt0109446,The Client,ok,ok,PASS,45000000,92115211.0,117615211.0,1994PASS,70724911,144774225.0,184851675.0,5.0,3.0,109446,A young boy who witnessed the suicide of a mafia lawyer hires an attorney to protect him when the district attorney tries to use him to take down a mob family.,PG-13,True,English,USA,"John Grisham (novel), Akiva Goldsman (screenplay), Robert Getchell (screenplay)",,6.7,Joel Schumacher,20 Jul 1994,"Susan Sarandon, Tommy Lee Jones, Mary-Louise Parker, Anthony LaPaglia","Crime, Drama, Mystery",Nominated for 1 Oscar. Another 3 wins & 3 nominations.,119 min,movie,http://ia.media-imdb.com/images/M/MV5BMTI4NjM0NzQxOV5BMl5BanBnXkFtZTcwMTQ4MDEzMQ@@._V1_SX300.jpg,"38,224",
1994,tt0111503,True Lies,notalk-disagree,notalk,FAIL,100000000,146282411.0,365300000.0,1994FAIL,157166470,229906901.0,574129115.0,5.0,3.0,111503,"Harry Tasker is a secret agent for the United States Government. For years, he has kept his job from his wife, but is forced to reveal his identity and try to stop nuclear terrorists when he and his wife are kidnapped by the terrorists.",R,True,"English, French, Arabic, German",USA,"Claude Zidi (screenplay), Simon Michaël (screenplay), Didier Kaminka (screenplay), James Cameron (screenplay)",63.0,7.2,James Cameron,15 Jul 1994,"Arnold Schwarzenegger, Jamie Lee Curtis, Tom Arnold, Bill Paxton","Action, Thriller",Nominated for 1 Oscar. Another 7 wins & 15 nominations.,141 min,movie,http://ia.media-imdb.com/images/M/MV5BMTM4OTIzNjcxM15BMl5BanBnXkFtZTcwMjc2MzE2MQ@@._V1_SX300.jpg,"150,049",
1993,tt0107290,Jurassic Park,ok-disagree,ok,PASS,63000000,395708305.0,1035626872.0,1993PASS,101584911,638063379.0,1669905770.0,5.0,3.0,107290,"During a preview tour, a theme park suffers a major power breakdown that allows its cloned dinosaur exhibits to run amok.",PG-13,True,"English, Spanish",USA,"Michael Crichton (novel), Michael Crichton (screenplay), David Koepp (screenplay)",68.0,8.0,Steven Spielberg,11 Jun 1993,"Sam Neill, Laura Dern, Jeff Goldblum, Richard Attenborough","Adventure, Sci-Fi",Won 3 Oscars. Another 21 wins & 16 nominations.,127 min,movie,http://ia.media-imdb.com/images/M/MV5BMjQzODQyMzk2Nl5BMl5BanBnXkFtZTcwNTg4MjQ3OA@@._V1_SX300.jpg,"373,499",
1993,tt0107614,Mrs. Doubtfire,ok,ok,PASS,25000000,219195051.0,441286003.0,1993PASS,40311473,353443011.0,711555544.0,5.0,3.0,107614,"After a bitter divorce, an actor disguises himself as a female housekeeper to spend time with his children held in custody by his former wife.",PG-13,True,English,USA,"Anne Fine (novel), Randi Mayem Singer (screenplay), Leslie Dixon (screenplay)",53.0,6.8,Chris Columbus,24 Nov 1993,"Robin Williams, Sally Field, Pierce Brosnan, Harvey Fierstein","Comedy, Drama",Won 1 Oscar. Another 9 wins & 6 nominations.,125 min,movie,http://ia.media-imdb.com/images/M/MV5BMjExMDUzODE1N15BMl5BanBnXkFtZTgwNTU5NTYxMTE@._V1_SX300.jpg,"124,978",
1993,tt0106226,The Age of Innocence,ok,ok,PASS,34000000,32014993.0,32014993.0,1993PASS,54823603,51622860.0,51622860.0,5.0,3.0,106226,"Tale of 19th century New York high society in which a young lawyer falls in love with a woman separated from her husband, while he is engaged to the woman's cousin.",PG,True,"English, Italian",USA,"Edith Wharton (novel), Jay Cocks (screenplay), Martin Scorsese (screenplay)",83.0,7.3,Martin Scorsese,01 Oct 1993,"Daniel Day-Lewis, Michelle Pfeiffer, Winona Ryder, Linda Faye Farkas","Drama, Romance",Won 1 Oscar. Another 17 wins & 17 nominations.,139 min,movie,http://ia.media-imdb.com/images/M/MV5BMTQ5NTQ4NjkyMF5BMl5BanBnXkFtZTYwNzM5MDg4._V1_SX300.jpg,"29,169",
1992,tt0106308,Army of Darkness,men-disagree,men,FAIL,11000000,11502976.0,21502976.0,1992FAIL,18263820,19098934.0,35702407.0,5.0,3.0,106308,"A man is accidentally transported to 1300 A.D., where he must battle an army of the dead and retrieve the Necronomicon so he can return home.",R,True,English,USA,"Sam Raimi, Ivan Raimi",57.0,7.6,Sam Raimi,19 Feb 1993,"Bruce Campbell, Embeth Davidtz, Marcus Gilbert, Ian Abercrombie","Comedy, Fantasy, Horror",4 wins & 4 nominations.,81 min,movie,http://ia.media-imdb.com/images/M/MV5BMTU5MDUxMjc3NF5BMl5BanBnXkFtZTgwNjg4NjY1MDE@._V1_SX300.jpg,"100,971",
1992,tt0103776,Batman Returns,nowomen-disagree,nowomen,FAIL,80000000,162833635.0,266824291.0,1992FAIL,132827779,270360376.0,443020974.0,5.0,3.0,103776,"When a corrupt businessman and the grotesque Penguin plot to take control of Gotham City, only Batman can stop them, while the Catwoman has her own agenda.",PG-13,True,English,"USA, UK","Bob Kane (Batman characters), Daniel Waters (story), Sam Hamm (story), Daniel Waters (screenplay)",,7.0,Tim Burton,19 Jun 1992,"Michael Keaton, Danny DeVito, Michelle Pfeiffer, Christopher Walken","Action, Fantasy",Nominated for 2 Oscars. Another 2 wins & 13 nominations.,126 min,movie,http://ia.media-imdb.com/images/M/MV5BODM2OTc0Njg2OF5BMl5BanBnXkFtZTgwMDA4NjQxMTE@._V1_SX300.jpg,"163,620",
1992,tt0104070,Death Becomes Her,ok,ok,PASS,55000000,58422650.0,149022650.0,1992PASS,91319098,97001885.0,247429345.0,5.0,3.0,104070,"When a woman learns of an immortality treatment, she sees it as a way to outdo her long-time rival.",PG-13,True,English,USA,"Martin Donovan, David Koepp",,6.3,Robert Zemeckis,31 Jul 1992,"Meryl Streep, Bruce Willis, Goldie Hawn, Isabella Rossellini","Comedy, Fantasy",Won 1 Oscar. Another 4 wins & 11 nominations.,104 min,movie,http://ia.media-imdb.com/images/M/MV5BNzQ3MTYzNDQzOV5BMl5BanBnXkFtZTYwODU2OTI5._V1_SX300.jpg,"62,071",
1992,tt0104431,Home Alone 2: Lost in New York,notalk,notalk,FAIL,20000000,173585516.0,358994850.0,1992FAIL,33206945,288212232.0,596056107.0,5.0,3.0,104431,"One year after Kevin was left home alone and had to defeat a pair of bumbling burglars, he accidentally finds himself in New York City, and the same criminals are not far behind.",PG,True,"English, French",USA,"John Hughes (characters), John Hughes",,6.4,Chris Columbus,20 Nov 1992,"Macaulay Culkin, Joe Pesci, Daniel Stern, Catherine O'Hara","Adventure, Comedy, Crime",3 wins & 2 nominations.,120 min,movie,http://ia.media-imdb.com/images/M/MV5BMTYyODQzNDk1OV5BMl5BanBnXkFtZTcwOTM3MTU1MQ@@._V1_SX300.jpg,"132,595",
1991,tt0102057,Hook,men,men,FAIL,70000000,119654823.0,300854823.0,1991FAIL,119758826,204710301.0,514714575.0,5.0,3.0,102057,"When Captain Hook kidnaps his children, an adult Peter Pan must return to Neverland and reclaim his youthful spirit in order to challenge his old enemy.",PG,True,English,USA,"J.M. Barrie (books), J.M. Barrie (play), James V. Hart (screen story), Nick Castle (screen story), James V. Hart (screenplay), Malia Scotch Marmo (screenplay)",52.0,6.6,Steven Spielberg,11 Dec 1991,"Dustin Hoffman, Robin Williams, Julia Roberts, Bob Hoskins","Adventure, Comedy, Family",Nominated for 5 Oscars. Another 5 wins & 10 nominations.,144 min,movie,http://ia.media-imdb.com/images/M/MV5BMTIwMzc4MDIwMV5BMl5BanBnXkFtZTYwNDM0ODY4._V1_SX300.jpg,"137,257",
1990,tt0099088,Back to the Future Part III,notalk,notalk,FAIL,40000000,87666629.0,243700000.0,1990FAIL,71319016,156307443.0,434511105.0,5.0,3.0,99088,"Enjoying a peaceable existence in 1885, Doctor Emmet Brown is about to be killed by Buford ""Mad Dog"" Tannen. Marty McFly travels back in time to save his friend.",PG,True,English,USA,"Robert Zemeckis (characters), Bob Gale (characters), Robert Zemeckis (story), Bob Gale (story), Bob Gale (screenplay)",55.0,7.4,Robert Zemeckis,25 May 1990,"Michael J. Fox, Christopher Lloyd, Mary Steenburgen, Thomas F. Wilson","Adventure, Comedy, Sci-Fi",4 wins & 8 nominations.,118 min,movie,http://ia.media-imdb.com/images/M/MV5BMTk3ODgyMTgzNF5BMl5BanBnXkFtZTcwODE3MzYwMg@@._V1_SX300.jpg,"182,749",
1990,tt0099487,Edward Scissorhands,ok,ok,PASS,20000000,53976987.0,53976987.0,1990PASS,35659508,96239640.0,96239640.0,5.0,3.0,99487,"An uncommonly gentle young man, who happens to have scissors for hands, falls in love with a beautiful adolescent girl.",PG-13,True,English,USA,"Tim Burton (story), Caroline Thompson (story), Caroline Thompson (screenplay)",74.0,8.0,Tim Burton,14 Dec 1990,"Johnny Depp, Winona Ryder, Dianne Wiest, Anthony Michael Hall","Drama, Fantasy, Romance",Nominated for 1 Oscar. Another 7 wins & 10 nominations.,105 min,movie,http://ia.media-imdb.com/images/M/MV5BOTE2NDExNjQxMF5BMl5BanBnXkFtZTgwMzQ3NzMxMDE@._V1_SX300.jpg,"273,842",
1990,tt0099582,Flatliners,ok,ok,PASS,26000000,61308153.0,61308153.0,1990PASS,46357360,109310929.0,109310929.0,5.0,3.0,99582,Medical students bring themselves near death; their experiment begins to go awry.,R,True,English,USA,Peter Filardi,,6.5,Joel Schumacher,10 Aug 1990,"Kiefer Sutherland, Julia Roberts, Kevin Bacon, William Baldwin","Drama, Horror, Sci-Fi",Nominated for 1 Oscar. Another 2 nominations.,115 min,movie,http://ia.media-imdb.com/images/M/MV5BNzgxMzQ2NzQzMV5BMl5BanBnXkFtZTcwMzMyMjAzMQ@@._V1_SX300.jpg,"51,565",
1990,tt0099685,Goodfellas,men-disagree,men,FAIL,25000000,46743809.0,46743809.0,1990FAIL,44574385,83343062.0,83343062.0,5.0,3.0,99685,Henry Hill and his friends work their way up through the mob hierarchy.,R,True,"English, Italian",USA,"Nicholas Pileggi (book), Nicholas Pileggi (screenplay), Martin Scorsese (screenplay)",89.0,8.8,Martin Scorsese,19 Sep 1990,"Robert De Niro, Ray Liotta, Joe Pesci, Lorraine Bracco","Biography, Crime, Drama",Won 1 Oscar. Another 40 wins & 23 nominations.,146 min,movie,http://ia.media-imdb.com/images/M/MV5BMTY2OTE5MzQ3MV5BMl5BanBnXkFtZTgwMTY2NTYxMTE@._V1_SX300.jpg,"514,836",
